n.Name,m.Name
CCNH,GTF2H2
CCNH,SUPT5H
CCNH,AR
CCNH,ERCC3
CCNH,MTA1
CCNH,ESR1
CCNH,MNAT1
CCNH,SSSCA1
CCNH,RADIL
CCNH,PSMA1
BLOC1S6,STX12
BLOC1S6,DTNBP1
BLOC1S6,BLOC1S4
BLOC1S6,BLOC1S3
BLOC1S6,BLOC1S1
BLOC1S6,BLOC1S2
BLOC1S6,SNAPIN
BLOC1S6,BLOC1S5
BLOC1S6,PLEKHF2
BLOC1S6,EPS8
BLOC1S6,SKA1
BLOC1S6,NDC80
BLOC1S6,CCDC53
BLOC1S6,WDYHV1
BLOC1S6,AGGF1
BLOC1S6,EXOC8
BLOC1S6,LURAP1
BLOC1S6,BLOC1S6
BLOC1S6,PLEKHA5
MAPK1IP1L,C1orf94
MAPK1IP1L,UBE2I
MAPK1IP1L,MAPK1IP1L
MAPK1IP1L,PDCD6
MAPK1IP1L,EWSR1
ASUN,ZNF655
STX8,NAPA
STX8,VTI1B
STX8,VTI1A
STX8,STX7
STX8,VAMP8
STX8,HECTD3
STX8,CREB3
STX8,NSF
GPSM1,GNAI1
GPSM1,OSTM1
GPSM1,TRIP13
GPSM1,CCDC158
GPSM1,ZBED1
GPSM1,USHBP1
GPSM1,DAZAP2
HK2,PRKCE
HK2,UBQLN1
PLOD3,PLOD3
PLOD3,RHOXF2
PLOD3,CCDC85B
PLOD3,EHMT2
PLOD3,FAM153A
PLOD3,DPPA2
PLOD3,TECPR1
PLOD3,HNRNPA1
PDCD6,SH3KBP1
PDCD6,PEF1
PDCD6,ANXA11
PDCD6,MAP3K5
PDCD6,FAS
PDCD6,PDCD6IP
PDCD6,HEBP2
PDCD6,MAPK1IP1L
PDCD6,PDCD6
TRIM37,FXR2
TRIM37,APEX2
TRIM37,FAM124B
TRIM37,MAGEB18
TRIM37,TCEB3B
TRIM37,FAM107A
TRIM37,PRC1
TRIM37,PNKP
TRIM37,COPB1
TRIM37,KIAA0408
TRIM37,DLGAP5
TRIM37,BYSL
TRIM37,ZNF655
TRIM37,RIBC2
TRIM37,RHPN1
TRIM37,PBK
TRIM37,EWSR1
TRIM37,MCM10
TRIM37,NUDT18
TRIM37,MCRS1
TRIM37,ZNF417
TRIM37,UBE2U
TRIM37,UBE2H
PSME2,PSME1
PSME2,PSME2
PIN1,TP53
PIN1,NFATC2
PIN1,MAPT
PIN1,CDC25C
PIN1,KIF20B
PIN1,POLR2A
PIN1,SUPT5H
PIN1,FOXO4
PIN1,SMAD2
PIN1,SMAD3
PIN1,PLK1
PIN1,RARA
PIN1,RBPMS
PIN1,RBBP8
PIN1,ZMIZ2
PIN1,GGA2
PIN1,TRAF2
PIN1,TSC22D4
PIN1,RAI1
PIN1,pkmyt1
PIN1,wee1B
PIN1,ventx2.1-b
PIN1,sox3
PIN1,CDC27
PIN1,WEE1
PIN1,PKMYT1
PIN1,JUN
PIN1,TOP2A
PIN1,CSNK2A2
PIN1,CSNK2A1
PIN1,DAB2
PIN1,MCL1
PIN1,BCL2
PIN1,RAB4A
PIN1,MYT1
PIN1,HNRNPC
PIN1,NONO
PIN1,MDFI
PIN1,SOCS3
PIN1,KLHL20
PIN1,GPAA1
PIN1,PTOV1
PIN1,ZCCHC10
PIN1,DDX24
PIN1,LEPR
PIN1,VHL
PIN1,CTNNB1
FAM127B,HSPB3
FAM127B,UBQLN1
CYTH3,IPCEF1
CYTH3,CNKSR1
CYTH3,CALCOCO1
ZNF165,ZKSCAN8
ZNF165,ZNF24
ZNF165,KAT7
ZNF165,TCEB3B
ZNF165,CCDC85B
ZNF165,CCDC130
ZNF165,EWSR1
ZNF165,DVL2
ZNF165,ZNF446
ZNF165,ZNF250
ZNF165,PDLIM7
ZNF165,SCAND1
ZNF165,KRTAP4-12
ZNF165,FAM124A
NINL,LRSAM1
NINL,EZH2
NINL,CCDC33
NINL,MAD1L1
NINL,TCEB3
NINL,SPERT
NINL,AKAP17A
NINL,UTP14A
NINL,SYT17
NINL,CLEC1B
NINL,ZNF426
NINL,JUNB
NINL,ZFHX3
NINL,ZFC3H1
NINL,KANSL1
NINL,DCTN5
NINL,SH3BP5L
NINL,TSPYL4
NINL,ZNF646
NINL,GPKOW
NINL,LZTS2
NINL,RCOR3
NINL,FAM107A
NINL,MBIP
NINL,TNNT1
NINL,EWSR1
NINL,APEX2
NINL,ZNF250
NINL,MCM10
NINL,TCEANC
NINL,RIBC2
NINL,CCDC130
NINL,RGS2
NINL,GCC1
NINL,KAT7
RASSF8,FRMD6
RASSF8,PSMD4
FHIT,UBE2I
FHIT,FHIT
PDLIM7,TPM2
PDLIM7,RET
PDLIM7,PAK7
PDLIM7,PSMF1
PDLIM7,WWP2
PDLIM7,ENKD1
PDLIM7,GFAP
PDLIM7,SPP1
PDLIM7,UBE2I
PDLIM7,C20orf195
PDLIM7,ZNF165
PDLIM7,GEM
PDLIM7,BSG
PDLIM7,CCDC185
PDLIM7,AP5B1
PDLIM7,SMURF1
PDLIM7,ZMYND11
KAT7,AR
KAT7,ING5
KAT7,HIST1H4A
KAT7,CDT1
KAT7,JUN
KAT7,NINL
KAT7,KCTD13
KAT7,ZBTB8A
KAT7,HOOK2
KAT7,CEP70
KAT7,ORC1
KAT7,TP53
KAT7,MEAF6
KAT7,JADE3
KAT7,ING4
KAT7,JADE1
KAT7,JADE2
KAT7,DVL3
KAT7,CALCOCO2
KAT7,VIM
KAT7,ZNF165
KAT7,CBX8
KAT7,WDR33
KAT7,POLB
KAT7,DDX11
KAT7,ATN1
KAT7,SNAPIN
KAT7,SAT1
KAT7,KATNBL1
KAT7,PACSIN1
KAT7,CAAP1
KAT7,5-Sep
KAT7,RGL2
KAT7,PPID
KAT7,RPS10
BSCL2,USE1
BSCL2,TMEM19
BSCL2,SMIM3
BSCL2,CANX
EMC2,EMC8
EMC2,EMC9
ABLIM1,SFN
ABLIM1,KCNJ12
ABLIM1,GOLGA2
ABLIM1,VIM
ABLIM1,BEGAIN
ABLIM1,LDOC1
ABLIM1,TSC22D4
ABLIM1,TRAF2
ABLIM1,HOOK2
ABLIM1,KRT15
ABLIM1,CALCOCO2
ABLIM1,USHBP1
ABLIM1,SREBF2
NFYB,MYC
NFYB,TBP
NFYB,CEBPZ
NFYB,TP73
NFYB,NFYA
NFYB,DRAP1
NFYB,NFYC
NFYB,GRB2
TUBGCP4,CCDC85B
TUBGCP4,KRT18
TUBGCP4,PAK7
TUBGCP4,VIM
TUBGCP4,RPRD1B
TUBGCP4,SDSL
TUBGCP4,OBFC1
TUBGCP4,AP2B1
TUBGCP4,KRT15
TUBGCP4,GOLGA2
TUBGCP4,MAD1L1
TUBGCP4,KCTD17
TUBGCP4,GFAP
TUBGCP4,SPERT
TUBGCP4,FBF1
TUBGCP4,USHBP1
SGTA,UBL4A
SGTA,GHR
SGTA,PFN2
SGTA,PTN
SGTA,HSP90AA1
SGTA,HSPA4
SGTA,F11R
SGTA,SPP1
SGTA,SRGN
SGTA,GPX7
SGTA,EFEMP2
SGTA,NME3
SGTA,IGLC1
SGTA,EFEMP1
SGTA,SPPL2A
SGTA,SYT4
SGTA,C1QTNF1
FAM60A,GTPBP3
MCRS1,PRKAR1A
MCRS1,TERT
MCRS1,PINX1
MCRS1,FBL
MCRS1,NOP2
MCRS1,DAXX
MCRS1,LSM6
MCRS1,UPF3B
MCRS1,KXD1
MCRS1,MAGEA11
MCRS1,DVL2
MCRS1,CEP44
MCRS1,UBR4
MCRS1,CSNK2B
MCRS1,PHC2
MCRS1,UBR5
MCRS1,CCDC85B
MCRS1,RALYL
MCRS1,WBP11
MCRS1,FXR2
MCRS1,TRIM37
MCRS1,MED4
MCRS1,CCDC53
DHPS,NIF3L1
DHPS,ARF6
DHPS,RPL9
DHPS,EIF5A2
DHPS,NUDT18
VPS25,RHOXF2
VPS25,SNF8
VPS25,APIP
VPS25,VPS25
VPS25,VPS36
VPS25,CHMP6
MBIP,MAP3K12
MBIP,CEP63
MBIP,MBIP
MBIP,CCDC85B
MBIP,VTA1
MBIP,EPB41L3
MBIP,PPFIA1
MBIP,MCM7
MBIP,WDR5
MBIP,DGCR6L
MBIP,NDEL1
MBIP,RAP1GDS1
MBIP,LMO3
MBIP,NINL
MBIP,FXR2
MBIP,CSRP2BP
MBIP,PLEKHF2
MBIP,COPS4
ADAMTSL4,DLK2
ADAMTSL4,NTN4
ADAMTSL4,SPRY2
ADAMTSL4,SORBS3
ADAMTSL4,FHL3
ADAMTSL4,KRTAP4-12
ADAMTSL4,CATSPER1
ADAMTSL4,DNPEP
ADAMTSL4,PLSCR1
ADAMTSL4,STK16
ADAMTSL4,GLRX3
RABL6,SPINK7
RABL6,C19orf57
RABL6,CALCOCO2
RABL6,MDFI
RABL6,RBPMS
KHDRBS3,SIAH1
KHDRBS3,SGSM2
KHDRBS3,PRMT1
KHDRBS3,PSMF1
KHDRBS3,BAHD1
KHDRBS3,ZNF408
KHDRBS3,RBMX
KHDRBS3,NUDT18
KHDRBS3,CCDC33
KHDRBS3,LNX1
KHDRBS3,KHDRBS2
KHDRBS3,HNRNPK
KHDRBS3,RBM7
KHDRBS3,RPAP2
CEP63,DISC1
CEP63,USHBP1
CEP63,MBIP
CEP63,KXD1
SNRPG,SNRPE
SNRPG,SNRPD3
SNRPG,TACC1
SNRPG,SF3A2
SNRPG,DDX20
SNRPG,SMN2
SNRPG,RNU11
SNRPG,GEMIN5
SNRPG,COPS6
SNRPG,C14orf1
SNRPG,TLE1
SNRPG,CRMP1
SNRPG,KIAA1377
SNRPG,GDF9
SNRPG,DDIT4L
SNRPG,CD2BP2
SNRPG,MEPCE
ACY1,TTC1
ACY1,ACY1
NT5C2,NUDT18
NT5C2,NME7
NT5C2,NOC4L
NT5C2,FXR2
NT5C2,MOB3B
NT5C2,NT5C2
KRT20,EXOC8
KRT20,KRT20
KRT20,CCDC85B
KRT20,ABI2
KRT20,PRC1
KRT20,EIF4E2
KRT20,ZC2HC1C
KRT20,ZC3H14
KRT20,COASY
KRT20,ANKRD36BP1
KRT20,VIM
KRT20,KRT15
KRT20,C9orf16
KRT20,FXR2
KRT20,AMOTL2
KRT20,PLEKHA5
RTN1,SEY1
RTN1,UGCG
RTN1,BCL2L1
RTN1,FAM160A2
RTN1,PLEKHF2
RTN1,HDAC8
SDPR,NUDT18
SDPR,PLEKHF2
HNRNPC,GRB2
HNRNPC,MYC
HNRNPC,HNRNPC
HNRNPC,KPNA3
HNRNPC,PUF60
HNRNPC,CNBP
HNRNPC,FXR2
HNRNPC,PHKB
HNRNPC,ZNF581
HNRNPC,RALYL
HNRNPC,KRAS
HNRNPC,RBM41
HNRNPC,CCDC85B
HNRNPC,LMO3
HNRNPC,UBE2I
HNRNPC,AP1M1
HNRNPC,PIN1
HNRNPC,BANF1
HNRNPC,MEPCE
HNRNPC,HNRNPA1
HNRNPC,KHDRBS2
WWP1,KLF2
WWP1,SCNN1A
WWP1,ATN1
WWP1,RTN4
WWP1,WBP2
WWP1,WBP1
WWP1,CPSF6
WWP1,ZNF638
WWP1,EWSR1
WWP1,DIDO1
WWP1,DAZAP2
WWP1,LZTR1
WWP1,IKBKG
WWP1,STAT6
WWP1,PCBD1
WWP1,KLF5
DFFA,USP15
DFFA,CIDEB
DFFA,DFFB
DFFA,NECAB2
DFFA,YWHAZ
DFFA,BAK1
DFFA,TMBIM4
DFFA,MCC
DFFA,NAP1L5
DFFA,HERC1
DFFA,EWSR1
DFFA,PRKAA2
LMO3,RALYL
LMO3,ZBTB8A
LMO3,CEP170P1
LMO3,PHC2
LMO3,RFX6
LMO3,LDB1
LMO3,KXD1
LMO3,CCDC85B
LMO3,GABPB1
LMO3,AIMP2
LMO3,CARF
LMO3,ZBTB43
LMO3,MBIP
LMO3,HNRNPM
LMO3,HNRNPC
LMO3,MDFI
TADA2A,NGG1
TADA2A,Tada3
TADA2A,MYC
TADA2A,TADA3
TADA2A,NR3C1
TADA2A,GCN5
TADA2A,KAT2A
TADA2A,EXOC8
TADA2A,FAM107A
TADA2A,HGS
SMARCD1,ESR1
SMARCD1,NR1H4
SMARCD1,PGR
SMARCD1,SMARCC2
SMARCD1,SMARCC1
SMARCD1,NR3C1
SMARCD1,SMARCA4
SMARCD1,KLF1
SMARCD1,GATA1
SMARCD1,ING1
SMARCD1,CCDC85B
SMARCD1,KRT15
SMARCD1,USHBP1
SMARCD1,LDOC1
SMARCD1,CALCOCO2
SMARCD1,PCBD1
SMARCD1,SMARCE1
SMARCD1,BCL7C
SMARCD1,AR
HOXA9,SMAD4
HOXA9,BCR
HOXA9,MEIS1
HOXA9,PBX2
HOXA9,PBX3
HOXA9,PBX1
HOXA9,TRIP6
HOXA9,RBPMS
HOXA9,PLSCR1
PSMA1,PLK1
PSMA1,PSMA3
PSMA1,PARK2
PSMA1,DLEU1
PSMA1,C11orf49
PSMA1,NECAB2
PSMA1,CALCOCO2
PSMA1,PSMD13
PSMA1,VIM
PSMA1,MCM6
PSMA1,CCNH
PSMA1,NMI
PSMA1,RAD54B
PSMA1,TSC22D4
PSMA1,KCTD17
PSMA1,KRT15
PSMA1,CCDC85B
PSMA1,SLX1B
SRPK2,SRSF1
SRPK2,SRSF3
SRPK2,SNRNP70
SRPK2,U2AF2
SRPK2,SRSF6
SRPK2,SRSF5
SRPK2,SRSF2
SRPK2,LUC7L3
SRPK2,RNPS1
TCEB3,SOCS1
TCEB3,TCEB2
TCEB3,TCEB1
TCEB3,NINL
DNAL4,DYNLL2
DNAL4,FHL5
TBC1D5,GABARAPL2
TBC1D5,AP2M1
GPS2,TP53
GPS2,NCOR1
GPS2,CCNA1
GPS2,EP300
GPS2,HDAC3
GPS2,HDAC5
GPS2,TBL1X
GPS2,SPDL1
GPS2,GOLGA2
GPS2,PBK
GPS2,SETDB1
GPS2,CHD3
GPS2,C19orf57
GPS2,ATF4
GPS2,DBNL
GPS2,MAP3K7CL
GPS2,SIN3A
RCBTB2,COPS4
RCBTB2,RCBTB2
AP2B1,BUB1B
AP2B1,CLINT1
AP2B1,LDLRAP1
AP2B1,ARRB2
AP2B1,OSBPL10
AP2B1,TGFBR1
AP2B1,TGFBR2
AP2B1,KIAA0408
AP2B1,MEA1
AP2B1,AP1M1
AP2B1,MLH1
AP2B1,DHX58
AP2B1,RNPS1
AP2B1,NECAP2
AP2B1,ATP6V1G1
AP2B1,POM121
AP2B1,THAP1
AP2B1,TUBGCP4
AP2B1,AP2M1
AP2B1,AP1M2
AP2B1,RIBC2
AP2B1,FAM46C
AP2B1,NUP54
AP2B1,TERF2IP
AP2B1,APC
SDCBP2,C1orf35
SDCBP2,TIFA
SDCBP2,PAFAH1B3
SDCBP2,DPPA2
SDCBP2,BEND7
SDCBP2,ZCCHC17
SDCBP2,PRR13
SPRY2,CBL
SPRY2,GRB2
SPRY2,PPP2CA
SPRY2,TESK1
SPRY2,RAF1
SPRY2,GPRIN2
SPRY2,TRIM51
SPRY2,ADAMTSL4
SPRY2,PLSCR1
SPRY2,TRAF2
SPRY2,KRTAP4-12
RFX3,RFX4
RFX3,TRAF2
RFX3,RFX6
RFX3,IRF6
RFX3,PKNOX1
RFX3,BIN1
RFX3,EWSR1
RFX3,CREB1
SQSTM1,RIPK1
SQSTM1,NIPSNAP1
SQSTM1,INA
SQSTM1,LLGL1
SQSTM1,GBAS
SQSTM1,EMILIN3
SQSTM1,BLOC1S5
SQSTM1,OSBPL8
SQSTM1,NSUN4
SQSTM1,ASPH
SQSTM1,PRKCI
SQSTM1,TRMT61B
SQSTM1,ENPP1
SQSTM1,GPC4
SQSTM1,HADHA
SQSTM1,CTNND1
SQSTM1,HADHB
SQSTM1,C10orf2
SQSTM1,ABHD10
SQSTM1,CEP78
SQSTM1,DIP2B
SQSTM1,NEFM
SQSTM1,GTF3C3
SQSTM1,GLG1
SQSTM1,MRPL38
SQSTM1,GABARAPL1
SQSTM1,GABARAPL2
SQSTM1,NTRK1
SQSTM1,IRAK1
SQSTM1,PRKCZ
SQSTM1,TRAF6
SQSTM1,Dlg4
SQSTM1,Shank1
SQSTM1,Gria1
SQSTM1,Grin2a
SQSTM1,Chrna7
SQSTM1,NTRK2
SQSTM1,NTRK3
SQSTM1,LCK
SQSTM1,MAP1LC3A
SQSTM1,MAP1LC3B
SQSTM1,GABARAP
SQSTM1,RAD23A
SQSTM1,LINC00341
SQSTM1,KEAP1
SQSTM1,SQSTM1
MAD1L1,MAD2L1
MAD1L1,HDAC1
MAD1L1,HDAC2
MAD1L1,NINL
MAD1L1,TEX11
MAD1L1,NONO
MAD1L1,TUBGCP4
MAD1L1,MAD1L1
MAD1L1,AMOTL2
MAD1L1,TRIM29
MAD1L1,FAM131C
TSNAX,C1D
TSNAX,Tsn
TSNAX,TSN
TSNAX,DMWD
TSNAX,GADD45G
TSNAX,MRFAP1L1
TSNAX,PBXIP1
DDIT3,ATF3
DDIT3,MAPK14
DDIT3,RPS3A
DDIT3,CEBPB
DDIT3,CSNK2A1
DDIT3,JUND
DDIT3,FOS
DDIT3,JUN
DDIT3,HSD17B14
DDIT3,MCMBP
DDIT3,CEBPG
DDIT3,BATF
DDIT3,SPOP
DDIT3,SSX3
DDIT3,HOXA5
DDIT3,ZSCAN31
DDIT3,RAI1
DDIT3,LDOC1L
DDIT3,C14orf80
MLLT6,MED15
MLLT6,CEBPG
MLLT6,DOT1L
MLLT6,IKBKG
SEC24C,SEC23A
SEC24C,SEC23B
GGA2,CLINT1
GGA2,SORT1
GGA2,RABEP1
GGA2,BACE2
GGA2,SORL1
GGA2,HGS
GGA2,NECAP2
GGA2,RAB5A
GGA2,CLTC
GGA2,M6PR
GGA2,ARF3
GGA2,SPG21
GGA2,PIN1
GGA2,TRIM23
GGA2,VPS18
NBR1,FEZ1
NBR1,CIB1
NBR1,VTA1
NBR1,GABARAP
NBR1,GABARAPL2
PAFAH1B2,PAFAH1B1
PAFAH1B2,PARK2
PAFAH1B2,REXO1
PAFAH1B2,TIMM50
PAFAH1B2,ZFP36L1
PAFAH1B2,ACIN1
PAFAH1B2,CCT3
PAFAH1B2,PINX1
PAFAH1B2,PPP1R12C
PAFAH1B2,RPLP0
PAFAH1B2,PAFAH1B3
KRT19,PNN
KRT19,USP32
KRT19,ABI2
KRT19,DGCR6L
KRT19,SFI1
KRT19,HGS
KRT19,KRT6B
KRT19,EXOC8
KRT19,ZNF638
KRT19,USHBP1
KRT19,KRT15
KRT19,C10orf10
KRT19,PCM1
KRT19,FAM107A
KRT19,FANCG
KRT19,PLEKHA5
KRT19,APC
ACTG1,MDK
ACTG1,RBX1
ACTG1,CAP1
ACTG1,CAP2
ACTG1,CDH1
ACTG1,FHOD1
ACTG1,EPS8L1
ACTG1,EPS8L2
ACTG1,EPS8L3
ACTG1,TMSB4X
ACTG1,FEZ1
ACTG1,CTNND1
ACTG1,ST3GAL3
ACTG1,BCAP31
ACTG1,PRSS23
ACTG1,PFN2
ACTG1,EIF6
ACTG1,SH3GL2
ACTG1,CFL2
ACTG1,ACTG1
ACTG1,CFL1
ACTG1,ACTB
ACTG1,DSTN
ACTG1,RUVBL1
ACTG1,MEPCE
ACTG1,RUVBL2
PDE9A,TRIM32
PDE9A,PHYHIPL
PDE9A,PDE9A
KPNA3,RCC1
KPNA3,USP42
KPNA3,NFKB1
KPNA3,KPNB1
KPNA3,FAM50B
KPNA3,HNRNPC
KPNA3,ARRB2
KPNA3,ARRB1
KPNA3,MEPCE
LASP1,ZYX
LASP1,TRIP13
LASP1,PLSCR1
LASP1,MDFI
LASP1,FHL3
CIAO1,MYO1C
CIAO1,CCDC7
CIAO1,FAM96B
CIAO1,DNAAF5
CIAO1,USP11
CIAO1,MCM5
CIAO1,MLF2
CIAO1,CCAR2
CIAO1,GAS8
CIAO1,FAM96A
CIAO1,WDR5
PAICS,EIF6
PAICS,MOB4
PAICS,CHD3
PAICS,CEP76
PAICS,MCC
PAICS,TRAF6
PAICS,EPB41
PAICS,GNAS
PAICS,HLA-B
PAICS,DGKE
PAICS,PSMC4
PAICS,PAICS
PAICS,FXR2
PAICS,LNX1
PAICS,NUDT18
XRCC4,LIG4
XRCC4,NBN
XRCC4,CAAP1
XRCC4,CHD3
XRCC4,VIM
XRCC4,IFFO1
XRCC4,ACTN1
XRCC4,NHEJ1
XRCC4,XRCC4
XRCC4,PNKP
XRCC4,SETMAR
PTPN9,RTN3
ARMC7,KCTD13
ARMC7,CPSF6
AKAP17A,CCDC85B
AKAP17A,MDFI
AKAP17A,NINL
AKAP17A,EIF4A2
SPG21,CD4
SPG21,AKIRIN2
SPG21,GGA2
SPG21,TRAF2
SPG21,PRPS1
SPG21,ZNF263
SPG21,MTMR9
SPG21,RABAC1
SPG21,CTPS2
SPG21,RTN4
SPG21,CUTC
PYROXD1,UPRT
MTUS2,RIBC2
MTUS2,PLK4
MTUS2,ZFP64
MTUS2,C1orf216
MTUS2,ZNF655
HSD17B14,WDYHV1
HSD17B14,DDIT3
HSD17B14,NUDT18
HSD17B14,HSD17B14
SOX30,BAMBI
SOX30,TRAF2
SOX30,NUDT3
DYNC1I2,DYNLT3
DYNC1I2,DYNLL1
CNOT2,CNOT1
CNOT2,CNOT3
CNOT2,DDB1
EMD,SYNE1
EMD,GMCL1
EMD,LMNA
EMD,YTHDC1
EMD,LPL
EMD,VAV1
EMD,PSME1
EMD,ACTG2
EMD,LMNB1
EMD,SH3GL3
EMD,SH3GL2
EMD,DPPA4
EMD,COPS6
EMD,AKAP8L
EMD,FATE1
EMD,BEND7
EMD,CREB3
EMD,CUL4A
EMD,DDB2
EMD,FYCO1
TEX11,C10orf82
TEX11,EFHC1
TEX11,KIAA0408
TEX11,MAD1L1
TEX11,CDKN1A
TEX11,ZNF414
TEX11,MEF2BNB-MEF2B
TEX11,LIN37
TEX11,STMN2
TEX11,HYI
TEX11,NRIP1
TEX11,NECAB2
TEX11,VIL1
TEX11,RIBC2
TEX11,TSC22D4
TEX11,COL20A1
TEX11,CFAP53
TEX11,SNX7
TEX11,ALS2CR11
TEX11,POM121
TEX11,KIAA1217
TEX11,DUSP6
TEX11,TCHP
TADA3,RXRA
TADA3,RARA
TADA3,ESR1
TADA3,SUPT3H
TADA3,TAF9
TADA3,USP22
TADA3,TP53
TADA3,EP300
TADA3,TADA2A
TADA3,EIF3J
TADA3,SAP18
TADA3,HSPA8
TADA3,RFX1
TADA3,ZNF7
TADA3,CCDC101
TADA3,USP5
TADA3,TAF10
MAGEA4,HLA-A
MAGEA4,UQCRB
MAGEA4,TEKT4
MAGEA4,TRIM69
UBA2,SAE1
UBA2,NEDD8
UBA2,UBE2I
UBA2,SUMO1
UBA2,BRIX1
UBA2,SUMO3
UBA2,SUMO2
GNAI2,RGS16
GNAI2,RGS5
GNAI2,RGS4
GNAI2,CXCR1
GNAI2,ADORA1
GNAI2,EYA2
GNAI2,RIC8A
GNAI2,RGS12
GNAI2,RGS14
GNAI2,GPSM2
GNAI2,TTC1
GNAI2,Tuba1a
GNAI2,NUCB1
GNAI2,CNR1
GNAI2,MTNR1A
GNAI2,RGS18
GNAI2,C5AR1
GNAI2,RGS19
GNAI2,MDFI
GNAI2,PLSCR1
GAD1,GAD2
GAD1,PRKACA
GAD1,PRKCE
GAD1,HAAO
ASMTL,ASMTL
ASMTL,TDO2
SSSCA1,PRMT1
SSSCA1,ALS2CR11
SSSCA1,C20orf195
SSSCA1,MYO15B
SSSCA1,CCNH
SSSCA1,QRICH2
SSSCA1,RUVBL2
SSSCA1,DOK2
SSSCA1,DSG1
SSSCA1,LRRC7
SSSCA1,VTA1
SSSCA1,SSSCA1
SSSCA1,CCT3
SSSCA1,CCDC33
SSSCA1,TRAPPC6A
SSSCA1,IL16
SSSCA1,FXR2
SSSCA1,CCT5
SSSCA1,NOC4L
USP2,RRP15
USP2,LONP1
USP2,NFKB2
USP2,HOOK2
USP2,BEND5
USP2,KRT15
USP2,TRAF2
USP2,CCDC85B
USP2,BEGAIN
USP2,UBC
COMT,TRIP13
ARRB1,ADRB1
ARRB1,CSK
ARRB1,MDM2
ARRB1,NSF
ARRB1,PTHLH
ARRB1,NEDD4
ARRB1,ITCH
ARRB1,CMBL
ARRB1,CSNK2A1
ARRB1,HDGFRP2
ARRB1,CCR5
ARRB1,MAPK10
ARRB1,OPRD1
ARRB1,RALGDS
ARRB1,DVL1
ARRB1,DVL2
ARRB1,CYTH2
ARRB1,ARF6
ARRB1,CXCR2
ARRB1,ZBTB43
ARRB1,BOP1
ARRB1,TCOF1
ARRB1,CHD1
ARRB1,NOLC1
ARRB1,AP3B1
ARRB1,KHK
ARRB1,RTF1
ARRB1,JAK1
ARRB1,CCL14
ARRB1,RPL7L1
ARRB1,ARRB2
ARRB1,PES1
ARRB1,KPNA3
ARRB1,ZRANB2
ARRB1,DDX27
ARRB1,ARR3
ARRB1,GNMT
ARRB1,CDC42
ARRB1,JUN
ARRB1,SREBF2
RUNX1T1,RUNX1T1
RUNX1T1,NCOR1
RUNX1T1,NCOR2
RUNX1T1,KPNB1
RUNX1T1,KPNA1
RUNX1T1,SIN3A
RUNX1T1,ZBTB16
RUNX1T1,VDR
RUNX1T1,GFI1
RUNX1T1,CBFA2T2
RUNX1T1,CBFA2T3
RUNX1T1,HDAC3
RUNX1T1,HDAC2
RUNX1T1,HDAC1
RUNX1T1,HDAC8
RUNX1T1,PRKAR2A
RUNX1T1,ABI3
RUNX1T1,OTUD4
RUNX1T1,CEP170P1
RUNX1T1,THRAP3
RUNX1T1,C19orf57
RUNX1T1,TAF9B
RUNX1T1,WBP11
RUNX1T1,NECAB2
RUNX1T1,PRDM14
RUNX1T1,PCBD2
RUNX1T1,NEUROG1
RUNX1T1,TAL2
CHCHD3,KRTAP4-12
CHCHD3,CCDC85B
TOLLIP,IRAK1
TOLLIP,IL1R1
TOLLIP,IL1RAP
TOLLIP,TOM1
TOLLIP,SETDB1
TOLLIP,ZHX1
TOLLIP,ZBTB16
TOLLIP,TLR4
TOLLIP,TOLLIP
TOLLIP,TLR2
TOLLIP,XRN2
TOLLIP,RHOXF2
TOLLIP,RBPMS
TOLLIP,DAZAP2
TOLLIP,LDB1
TOLLIP,1-Sep
TOLLIP,FTH1
TOLLIP,CSN1S1
TOLLIP,CSN2
TOLLIP,N4BP2
TOLLIP,TOM1L2
TOLLIP,CHD6
TOLLIP,RBFOX2
TOLLIP,BHLHE40
TOLLIP,TOM1L1
TOLLIP,HERPUD1
TOLLIP,TBX3
ACCS,ACCS
ACCS,FBF1
FAM107A,DCD
FAM107A,EFEMP2
FAM107A,TADA2A
FAM107A,LDOC1
FAM107A,TRIM37
FAM107A,PPP2R2A
FAM107A,VIM
FAM107A,USHBP1
FAM107A,KRT19
FAM107A,CALCOCO2
FAM107A,CCDC85B
FAM107A,TRAF2
FAM107A,NINL
FAM107A,KRT15
FAM107A,BEGAIN
FAM107A,KRTAP4-12
FAM107A,HOOK2
SRSF1,TOP1
SRSF1,CLK1
SRSF1,SNRNP70
SRSF1,SCAF11
SRSF1,SRPK2
SRSF1,LUC7L3
SRSF1,SRPK1
SRSF1,SF3A2
SRSF1,PSIP1
SRSF1,CDC5L
SRSF1,Safb
SRSF1,RRP1B
SRSF1,DYRK1A
SRSF1,SKY1
SRSF1,PRPF4
SRSF1,U2AF1
SRSF1,SRSF1
SRSF1,SRSF5
SRSF1,SRSF11
SRSF1,SRSF2
SRSF1,C1QBP
SRSF1,LNX1
SRSF1,RNPS1
SRSF1,TCERG1
SRSF1,DIDO1
SRSF1,YWHAQ
SRSF1,U2AF2
SRSF1,XBP1
SRSF1,AIRE
RCOR3,CEP70
RCOR3,KRT15
RCOR3,NECAB2
RCOR3,GSE1
RCOR3,NINL
BEGAIN,BEGAIN
BEGAIN,RBL1
BEGAIN,HID1
BEGAIN,RIBC2
